created_time,Pos_x,Pos_y,width,height,Class,Object_id,location_id
1616772112.3612602,682,234,194,94,car,58,McMaster University
1616772112.3612602,1122,172,181,80,car,59,McMaster University
1616772112.3612602,985,106,33,74,person,69,McMaster University
1616772112.3612602,7,383,181,107,bus,98,McMaster University
1616772112.3612602,1483,175,54,129,person,101,McMaster University
1616772112.3612602,678,146,27,61,person,103,McMaster University
1616772112.3612602,586,312,175,99,car,105,McMaster University
1616772112.3612602,690,972,63,107,person,109,McMaster University
1616772112.3612602,661,141,34,66,person,111,McMaster University
1616772112.3612602,79,633,52,100,person,119,McMaster University
1616772112.3612602,1730,209,27,66,person,120,McMaster University
1616772112.3612602,1092,149,33,57,person,122,McMaster University
1616772112.46126,118,624,47,104,person,3,McMaster University
1616772112.46126,922,370,35,86,person,4,McMaster University
1616772112.46126,758,829,60,112,person,8,McMaster University
1616772112.46126,1816,891,107,137,truck,9,McMaster University
1616772112.46126,893,369,37,95,person,10,McMaster University
1616772112.46126,1659,338,33,94,person,11,McMaster University
1616772112.46126,324,974,65,102,person,12,McMaster University
1616772112.46126,1812,890,107,137,car,14,McMaster University
1616772112.46126,1700,323,38,109,person,15,McMaster University
1616772112.46126,1698,210,30,74,person,16,McMaster University
1616772112.46126,202,855,48,100,person,18,McMaster University
1616772112.46126,726,778,41,113,person,19,McMaster University
1616772112.46126,547,620,41,107,person,22,McMaster University
1616772112.46126,1258,567,41,110,person,23,McMaster University
1616772112.46126,1224,549,38,118,person,25,McMaster University
1616772112.46126,813,627,42,107,person,28,McMaster University
1616772112.46126,1459,110,171,79,car,30,McMaster University
1616772112.46126,1681,51,146,71,car,32,McMaster University
1616772112.46126,1699,264,216,125,truck,34,McMaster University
1616772112.46126,882,105,36,89,person,36,McMaster University
1616772112.46126,153,650,38,79,person,37,McMaster University
1616772112.46126,13,915,43,124,person,46,McMaster University
1616772112.46126,1,722,48,131,person,47,McMaster University
1616772112.46126,702,229,200,97,car,58,McMaster University
1616772112.46126,1144,165,176,78,car,59,McMaster University
1616772112.46126,1856,117,29,71,person,61,McMaster University
1616772112.46126,985,106,32,74,person,69,McMaster University
1616772112.46126,32,376,186,106,bus,98,McMaster University
1616772112.46126,1483,181,52,124,person,101,McMaster University
1616772112.46126,674,146,27,63,person,103,McMaster University
1616772112.46126,623,306,171,95,car,105,McMaster University
1616772112.46126,695,970,62,108,person,109,McMaster University
1616772112.46126,660,142,35,66,person,111,McMaster University
1616772112.46126,78,633,49,96,person,119,McMaster University
1616772112.46126,1733,209,27,66,person,120,McMaster University
1616772112.46126,1110,143,34,60,person,122,McMaster University
1616772112.46126,594,637,38,101,person,123,McMaster University
1616772112.56126,119,622,46,104,person,3,McMaster University
1616772112.56126,910,373,36,86,person,4,McMaster University
1616772112.56126,759,823,52,96,person,8,McMaster University
1616772112.56126,1816,891,107,137,truck,9,McMaster University
1616772112.56126,887,372,38,94,person,10,McMaster University
1616772112.56126,1659,341,32,93,person,11,McMaster University
1616772112.56126,324,974,65,103,person,12,McMaster University
1616772112.56126,1812,891,106,135,car,14,McMaster University
1616772112.56126,1697,326,36,104,person,15,McMaster University
1616772112.56126,1705,209,28,71,person,16,McMaster University
1616772112.56126,209,861,49,103,person,18,McMaster University
1616772112.56126,728,776,41,115,person,19,McMaster University
1616772112.56126,543,621,41,107,person,22,McMaster University
1616772112.56126,1258,568,41,111,person,23,McMaster University
1616772112.56126,1223,549,38,118,person,25,McMaster University
1616772112.56126,813,627,42,108,person,28,McMaster University
1616772112.56126,209,691,39,109,person,29,McMaster University
1616772112.56126,1483,103,174,80,car,30,McMaster University
1616772112.56126,1697,47,145,70,car,32,McMaster University
1616772112.56126,1699,265,216,125,truck,34,McMaster University
1616772112.56126,881,107,36,90,person,36,McMaster University
1616772112.56126,155,650,38,78,person,37,McMaster University
1616772112.56126,434,622,38,100,person,39,McMaster University
1616772112.56126,93,632,52,104,person,44,McMaster University
1616772112.56126,14,917,43,123,person,46,McMaster University
1616772112.56126,1,721,47,130,person,47,McMaster University
1616772112.56126,723,223,197,94,car,58,McMaster University
1616772112.56126,1168,163,165,73,car,59,McMaster University
1616772112.56126,1857,115,29,71,person,61,McMaster University
1616772112.56126,985,106,32,74,person,69,McMaster University
1616772112.56126,58,373,184,102,bus,98,McMaster University
1616772112.56126,1483,183,52,123,person,101,McMaster University
1616772112.56126,673,147,27,63,person,103,McMaster University
1616772112.56126,659,297,177,97,car,105,McMaster University
1616772112.56126,699,969,62,110,person,109,McMaster University
1616772112.56126,78,633,47,93,person,119,McMaster University
1616772112.56126,1736,208,27,66,person,120,McMaster University
1616772112.56126,1126,138,35,62,person,122,McMaster University
1616772112.56126,591,636,39,103,person,123,McMaster University
1616772112.66126,121,622,45,104,person,3,McMaster University
1616772112.66126,906,377,34,83,person,4,McMaster University
1616772112.66126,758,821,50,93,person,8,McMaster University
1616772112.66126,883,375,36,91,person,10,McMaster University
1616772112.66126,1660,343,31,89,person,11,McMaster University
1616772112.66126,325,974,65,103,person,12,McMaster University
1616772112.66126,1813,892,106,135,car,14,McMaster University
1616772112.66126,1696,333,34,98,person,15,McMaster University
1616772112.66126,1710,207,27,68,person,16,McMaster University
1616772112.66126,216,862,49,104,person,18,McMaster University
1616772112.66126,730,773,42,119,person,19,McMaster University
1616772112.66126,535,623,40,105,person,22,McMaster University
1616772112.66126,1258,568,41,111,person,23,McMaster University
1616772112.66126,1222,549,38,118,person,25,McMaster University
1616772112.66126,813,627,41,108,person,28,McMaster University
1616772112.66126,208,690,40,109,person,29,McMaster University
1616772112.66126,1511,99,172,80,car,30,McMaster University
1616772112.66126,1711,46,144,70,car,32,McMaster University
1616772112.66126,1700,264,219,127,truck,34,McMaster University
1616772112.66126,879,111,35,87,person,36,McMaster University
1616772112.66126,155,649,38,79,person,37,McMaster University
1616772112.66126,434,620,40,103,person,39,McMaster University
1616772112.66126,89,631,54,102,person,44,McMaster University
1616772112.66126,14,916,43,123,person,46,McMaster University
1616772112.66126,2,722,47,130,person,47,McMaster University
1616772112.66126,748,220,187,88,car,58,McMaster University
1616772112.66126,1192,158,161,71,car,59,McMaster University
1616772112.66126,1857,114,29,73,person,61,McMaster University
1616772112.66126,985,107,32,73,person,69,McMaster University
1616772112.66126,87,367,189,101,bus,98,McMaster University
1616772112.66126,1483,180,54,126,person,101,McMaster University
1616772112.66126,669,147,27,63,person,103,McMaster University
1616772112.66126,693,291,173,93,car,105,McMaster University
1616772112.66126,702,967,61,112,person,109,McMaster University
1616772112.66126,79,637,49,98,person,119,McMaster University
1616772112.66126,1737,208,27,64,person,120,McMaster University
1616772112.66126,1140,136,34,61,person,122,McMaster University
1616772112.66126,587,636,39,101,person,123,McMaster University
1616772112.7612598,122,622,44,104,person,3,McMaster University
1616772112.7612598,903,377,34,82,person,4,McMaster University
1616772112.7612598,757,822,58,110,person,8,McMaster University
1616772112.7612598,878,374,35,89,person,10,McMaster University
1616772112.7612598,1662,344,31,90,person,11,McMaster University
1616772112.7612598,325,974,65,103,person,12,McMaster University
1616772112.7612598,1812,891,105,134,car,14,McMaster University
1616772112.7612598,1695,343,31,90,person,15,McMaster University
1616772112.7612598,1713,206,27,68,person,16,McMaster University
1616772112.7612598,221,863,50,105,person,18,McMaster University
1616772112.7612598,733,770,42,121,person,19,McMaster University
1616772112.7612598,530,622,39,106,person,22,McMaster University
1616772112.7612598,1258,568,41,111,person,23,McMaster University
1616772112.7612598,1223,550,38,119,person,25,McMaster University
1616772112.7612598,812,627,41,108,person,28,McMaster University
1616772112.7612598,208,689,40,110,person,29,McMaster University
1616772112.7612598,1536,96,171,79,car,30,McMaster University
1616772112.7612598,1730,40,144,70,car,32,McMaster University
1616772112.7612598,1699,264,220,127,truck,34,McMaster University
1616772112.7612598,879,110,35,86,person,36,McMaster University
1616772112.7612598,156,648,38,80,person,37,McMaster University
1616772112.7612598,435,618,40,104,person,39,McMaster University
1616772112.7612598,85,629,57,101,person,44,McMaster University
1616772112.7612598,13,916,42,122,person,46,McMaster University
1616772112.7612598,1,723,46,130,person,47,McMaster University
1616772112.7612598,764,216,184,85,car,58,McMaster University
1616772112.7612598,1212,153,158,69,car,59,McMaster University
